Cleaned Reviews
realli love movi simpli way long like long movi like slow cinema still concept economi stori tell wish would allow kill darl cut like almost hour one justif peopl sit bing tv show hour form structur televis film complet differ know realli feel like self indulg he end career nobodi go tell self indulg death lot great artist find success particularli scorses respect film mayb except casino even slightli longer runtim complet trim fat everi shot everi line point advanc plot econom adapt felt like made mistak adapt novel film would absolut love edit film mayb hour long could easili done would emot impact interest still honor stori peopl osag definit interest part film get swept stale courtroom drama weve seen million time could coupl short scene
good movi could told hour le materi grim guess that part stori tellingi cant understand couldnt done hour plot didnt warrant act almost held could see goingth court sequenc way long muddl natur stori histor account happen poor peopl stori duplic relationship greed human natur psychopath court room dramafor would didnt drag unnecessarili great act great stori drawn
movi longer two hour scene film formula repetit scene show lili gladston sick dicaprio give insulin de niro plot someon death repetit made film long seem build kind turn event audienc alreadi fed whole stori isnt real climax time stori get away repetit build end total let end predict worth wait take get thereth act fine charact interest lili gladston charact actual person pretti much bed ridden whole film rest charact didnt provid anyth make standoutth execut stori made film weak dialogu heavi action scene even dialogu never feel dramat intens end leav one feel indiffer defeat purpos tell stori impact whole group peoplethi film highli overr consid simpl stori entertain valu provid small piec histori told unemot way possibl film would care ever revisit scorses best work doesnt deserv high prais
fifth martin scorses movi expect like sinc likedlov work verdict ye realli like one note cinema watch pretti bad sound system time couldnt hear charact whisper might rate even higher futur rewatch hope appl tv soonkil flower moon base book base true forgotten stori osag nation sall cast member realli great understat first see lili gladston she superb leonardo di caprio favorit movi top game well robert de niro unsurprisingli amaz despit threehour run stori feel wellpac doesnt realli drag much stori also realli distress part well might brutal film yet realli cannot forget scene still stuck mind still make feel bit emot also love minim use score make thing feel morei dunnorawi also love end creativ highli recommend watch
see trailer couldnt help look forward paper everyth asid perform clean oscar along best pictur director score costum etc etc came feel flat bore reliev finish run time ridicul long could easili minut shorter plod along surpris tension tell import stori american histori ive watch documentari hold attent martin scorses recent histori long featur someth like oppenheim similar run time flew tough get imagin director cut
killer flower moon drag larg absenc tension drama stori realli sabotag pace entir film zero urgenc charact motiv sen depth everyon act great obvious even cant save dull numb dialogu lack stori directioni dont problem long movi dont need constant action mayhem keep attent love irishman run time felt like etern get noth happen someth underwhelm hazi stori repetit never truli kick thing keep attent felt thing werent explain clearli entertain felt bland hollow movi sleepwalk start finishbreak heart write hero he best filmmak work today absolut love guy work impact life tremend pain sit good scene enjoy far biggest posit movi first time ive seen robert de niro truli act past year
scorses done killer flower moon anoth masterpiec close next complaint find legendari filmmak top game he sinc seem amaz unbroken streak tell might bleakest emot distress stori yetit expect film seri reallif kill commit greedi peopl indigen peopl never go easygo execut count constant dread explor twist manipul often downplay evil least eye evildo that alway shadow hidden enough ensur violenc continu disturb creep way difficult anticip prepar oneself forit explor death thousand cut equival atroci system murder see blatant crime race group peopl troubl open depict blatant sometim insidi calcul way make think mani similar case mightv happen werent notic brought light america anywher indigen popul killer flower moon isnt power specif stori told suggest broader levelit like shoah way lengthi soulcrush holocaust documentari much horrifi banal numb effect great widespread nonstop evil lay bare evil commit pace length killer flower moon essenti convey thing spend much time stori troubl theme make impactfulth film beauti shot master edit three lead leonardo dicaprio lili gladston robert de niro deserv award recognit thought irishman drag might feel thought earn everi minut hour runtimecomplaint dicaprio contort face like bulldog whole movi notic hour mark couldnt shake mental imag still great perform charact portay unlik he ever play also sen creep familiar part final act interest turn taken end final scene last shot brilliant help film end power note said expect final scene divis good think
never heard osag nation hour minut educ oil wealth american indian cultur sensit filmmak craft beauti michelangelo would cri lili gladston classic timeless renaiss madonna face robbi robertson tender score embellish sensit perform perfectli true mr scorses form ran long need deu ex machin end innov brought film prematur end dessert serv soon otherwis could say bad thing show mr scorses wish long life continu master craft mere mortal like long time come
back killer flower moonsad report could taut thrill portrait evil men money particularli come acquir money belong peopl look instead ponder medit wickednesson upsid di caprio convinc idiot foil caught scheme uncl genuin affect molli osag wife de niro alway watchabl even verg pantomim conniv villain lili gladston shine molli script even wors edit issu lie simpli far long larg part film proceed snail pacerath like portray tulsa race riot start watchman tv seri shed light ugli slice th centuri american histori film purport champion caus osag peopl perhap remind u citizen plight first nation american gener provid agenc despit new found rich present larg passiv often easili dupe need save good ol fbi though receipt fat old fee
film ultim hamper miscast excess lengthleonardo dicaprio robert de niro undeni talent actor simpli old play respect role dicaprio year old suppos play man earli de niro year old suppos play man earli age differ distract make difficult believ charactersth film runtim minut also excess stori could easili told hour le film slow pace meander plot make feel much longer actual
film probabl enjoy certain audienc respect everyon tast beauti lot film whatev genr good film engag anyon thatto honest see leo think bore long slow film endless cinema pack great within minut peopl left follow next half hour slow felt endless act unimpress charact bland design set underwhelmingth stori obvious import disrespect event film isnt good itll win oscar doubt nearli everi year oscar win film pain eyebal tattoodim sure everyon rave experi one cinema close quarter left half way two separ peopl caus hyster loudli snore that truth love type film stori look entertain fun night skip thisit felt week let alon hour
didnt mind length time movi wish didnt cut much cool didnt like told stori ernest pov shouldv mainli told molli osag tribe wouldv great watch act true stori honor tragedi instead realli kind honor burkhart men give stori much focu screentim almost give voic dont deserv aw thing men shouldnt voic osag molli realiz without star appeal peopl sadli wouldnt come see couldv end wasnt great blah
cinema wonder storylin terrif act stun visualsscorses impress backlog alreadi instantli goe list classic super excit announc trailer disappointedit isnt obscur piec u histori one isnt often spoken definit make think eventslot go mysteri plenti manipul there littl bit violenc youd expect though rather tone thoughtvisu jaw drop look sublim set costum incred absolut spot car incred larg number extra make sever scene look pretti epicit long film glad cinema put interv break middl point feel slow didnt lull flow fine paceth twist end whole cinema gasp unexpect moment cant think time scorses use plot devic see comingth act flawless everyon play part person see dicaprio come away big award one certainli deserv itdont surpris see pick number award
sorri say far long cinema found irishman far long well howev abl watch home day one made much easier view experi enabl take break need abl realli enjoy irishman would felt similar circumst realli tough watch cinema tri avoid look watch movi couldnt seem help one occas see minut past sinc last peek realis wasnt help much allit bore cinema film someth comfort home youv got option treat like mini seri mini seri tv would fantast movi cinema make extrem tax view experiencei must also admit start go nasti cold film might affect feel toward howev went feel perfectli well far goe came quit sickli movi evid long enough someth like cold take hold
ill start say want pleasantli surpris film never watch lengthier trailer initi teasersi somewhat awar plot wasnt prepar incred dull overhyp drawn film wasther sever aspect storytel made film atroci consid walk sever time someth ive never done entir lifefirst subject matter dark grim vile crime behind tale obvious reprehens also took place year ago retel feel like reach scorses tell stori signific audienc today world absent entertain styliz approach scorses attempt captur dollar behind modern day outrag histori america shortag made film specif hard watch combin dull storylin emphas crime doesnt add dress stori sliver humor fall flat dialogu plain straightforward even retel stori murder come shock repuls way inform movi isnt documentari shouldnt intent beg question movi market someth trailer impli humor drama worth tell simpli stoke anger nativ american who ancestor face kind eviloveral old timey music poor charact develop lack humor excess lengthi runtim made incred unenjoy film irishman might sign scorses past good day hung depart would held head high ala heap pile trash forgo option
killer flower moon western crime drama film cowritten direct martin scorses base nonfict book name david grann star leonardo dicaprio robert de niro lili gladston touch upon often overlook piec american histori best way possibl thank talent director castin earli discoveri oil land belong nativ american osag nation turn tribe richest peopl world sudden acquisit wealth attract attent white businessmen look seiz opportun steal much osag tribe possibl among group interlop ernest burkhart leonardo dicaprio upon arriv oklahoma encourag uncl william king hale robert de niro marri member osag way inherit fortun ernest soon fall love later marri molli lili gladston young osag woman strong tie famili rich white occup nativ land continu member osag tribe repeatedli found murder mysteri circumst molli close famili among promin victimson favourit thing movi addit enjoy mean entertain also function great method preserv matter obscur topic may film made releas mainstream alreadi perman preserv way especi effect filmmak believ peopl made awar someth may otherwis forgotten time help maintain relev gener public one event often glanc osag indian murder seri slay wealthi member nativ american osag tribe earli th centuri howev thank martin scorses film killer flower moon audienc chanc educ entertain overlook histor occurr movi provid sophist eyeopen look america treatment one particular group indigen populationmuch like scorses best known work film frame epic indepth studi dark side human natur watch osag tribe live harmoni among forcibl thrust sight outsid world oil found land spite vast wealth accumul osag unabl hold back larg tide white peopl show attempt steal away everyth rightli tribe happi exist compromis subject frequent discrimin first verbal physic see sinist plan william king hale come play marri nephew ernest osag way pilfer rich time right make scheme intrigu watch patienc requir pull ethic ramif result filmmak like scorses could explor topic like complex style remain timeless everaddit almost scorses visual trademark director full display wideopen cinematographi design immers audienc world america creativ frame charact shot give certain perspect scene one particular stood convers ernest william discus busi regard osag see two seat insid darkli lit room discus type futur lie ahead entir tribe ernest choos remain loyal osag wife molli uncl william remind nephew import reason marri first place scorses place charact way make look place insid singl bright spot dark room dark surround two liken perfect visual represent true intent suppos bright focus actual metaphor taint presenc everyth osag creat pointdu scale theme plot film right earn long runtim almost three half hour minut total mani differ facet explor charact action result consequ make compel view experi person think made film interest watch im entir sure said casual viewer film pace intent slow mean build tension air believ work rather effect minim music score use method showcas realist point view scene raw emot word film requir patienc attent mind someth greatli reward anybodi manag display virtu effect scorses made film heavili reliant atmospher rather frequent action hollywood blockbustersin sixth collabor legendari director leonardo dicaprio deliv yet anoth memor perform role ernest burkhart make dicaprio charact intrigu indecis natur torn support white famili osag wife molli one hand ernest loyalti toward birth famili made go ahead uncl idea first place hand truli fall molli cannot bring end along entir tribe dicaprio display signatur rang emot altern strong famili man submiss weakl uncl bid pull quit effectivelyaft work ten film togeth robert de niro step back usual spot scorses lead support role william king hale essenti main antagonist stori hale man determin weasel way wealth regardless whether truli earn intent malici meant serv person gain littl regard wellb other even nephew consid worst charact trait believ action justifi bibl say spread word god claim god want particip genocid entir race peopl noth short evil demonstr numer point throughout film role like perfect actor like robert de niro better director show world martin scorsesehowev film true standout would lili gladston molli truli heart soul stori woman experienc much pain heartbreak life whether physic ailment sudden death rel yet despit hardship molli remain steadfast ever choos love wife husband care mother young child molli essenti repres posit valu tribe uphold among last famili hasnt complet sold ideal rich lifestyl easili career defin role gladston certainli potenti noteworthi star one dayfor american histori buff martin scorses fan killer flower moon repres fascin look best world bring attent often neglect histor issu use anoth wellcraft cinemat addit belov filmmak veteran librari mention previous nice know stori effect preserv medium film mean futur gener abl watch back learn horrif event took place time period classic say goe dont learn histori doom repeat iti rate solid
film warrant long runtim epic like lawrenc arabia da boot three hour length rocket along brisk pace larg fastidi edit durat pictur necessari one could argu tell stori without sacrif detail coher excit film like heaven gate also runtim three hour bloat selfindulg unaffect watch thank director michael cimino arrog refus cut anythingmartin scorses killer flower moon teeter somewher camp element deserv high prais inargu long pace structur narr issu galor base nonfict novel name david grann film center emmet burkhart simplemind world war veteran return osag nation home uncl william king hale emmet fall osag name molli uncl tell set inherit much peopl oil headright meanwhil someon kill wealthi osag area look like molli famili might nexton paper sound like fascin excit pictur dash psycholog intrigu howev scorses version tale dour swollen predict grann rivet stori transform formula medit moral corrupt greed lack kind suspens momentum screenwrit scorses eric roth cram much narr name mani charact unnecessari scene lead redund dialogu vice versa scrabbl end proceed neatli dont prefer hastili sum event rather let play outhad scorses longtim collabor thelma schoonmak activ edit booth thing could differ brilliant sequenc movi fact first third engag intrigu mysteri success set locat establish charact introduc thing start go downhil pace slow crawl remaind runtim end cours rush sloppi conclus beyond pace fundament flaw editingwis inexplic consid scorses schoonmak prestigefor exampl seemingli import charact introduc disappear long stretch time similarli fate charact either driven home multipl time overlook leav u dark furthermor time cut occur someon open mouth speak includ fact runtim could easili trim forti minut without neg affect narr amateur work far scorses schoonmak levelthi say howev killer flower moon without redeem element make film cultur appropri alway caus worthi commend matter effect scorses also applaud tri someth new although fail deliv compel insight stori exploit osag peopl film doesnt explor histor cultur context osag nation psycholog emot impact murder survivorsscorses roth narr also fail challeng stereotyp prejudic white charact toward osag system injustic face characteris lack depth nuanc reli familiar trope clich attitud focus perspect agenc osag rather corrupt inept white charact scorses could masterpiec handsconvers rodrigo prieto cinematographi evoc enchant make stun watch prove scorses eye visual blind scorses direct prieto captur beauti brutal oklahoma landscap astut jack fisk detail product design lend proceed authent textur rich adam willis set decor jacquelin west costum design compoundsmoreov late great robbi robertson score strike bear resembl work ry cooder full sleazi slide guitar indian chant complement narr perfectli inclus periodaccur song also lend movi dose realism time baz luhrmann insist bizarr use modern music period piec welcom last project robertson work death contribut pictur act power swansongleonardo dicaprio star emmet alongsid lili gladston molli robert deniro king hale dicaprio abil turn brilliant perform take page daniel day lewi playbook intens act must sure best dicaprio spend whole film frown scrunch mouth complet overdo charact express eccentr first third bit rang though latter two third give tonal one note performancea lili gladston initi creat molli nuanc witti charact see peopl doesnt suffer fool find compel captiv howev first third film becom subservi unquest dull medicin reason shall say slow deniro part play king hale like evil georg burn manipul darkli funni moral bereft anytim he screen film joy he best thing itthey support larg cast talent actor great work ty mitchel excel john poor man drawn emmet king hale plan digniti combin jess plemon typic fine work fbi man tom white loui cancelmi seedili slick kelsi morrison stoog king hale hand like cara jade myer molli alcohol sister brendan fraser thank small role king hale lawyer miscast top distract everyth go around themit sad indict film central messag sum succinctli dean martin song money song get le need love thesi film greed spread like plagu richer greedier origin profound tale told much impact back mervyn leroy fbi storyat end day killer flower moon truncat adapt great nonfict book overlong devoid origin meaning messag despit stellar cinematographi evoc score power perform martin scorses killer flower moon underwhelm disappoint
martin scorses follow sloppi irishman anoth excurs indulg overnarr three half hour tell stori osag indian murder osag counti oklahoma begin th centuri cinemat work visual retel literatur narr unfocus longwind loquaci watch movi like listen busker go repetiti hour end stori although fascin enough histor context unapp revisionist whiff often reduc simpl usandthem dichotomi scorses keep pound narr drum like aforement busker killer flower moon never becom grandios epic drama purport desper lack subtleti perform could good tighter focus movi de niro onto someth uniqu age selfright patriarch william hale
obvious isnt bad amaz director interest stori that way worst way tell stori pov fbi that thing got interest tell stori chronolog order wasnt interest would better hear investig info wait discov order random thing happen along stori didnt deserv much timefollow leo wasnt interest enough hold two hour suppos heart break sad dont know wasnt enough go fill plot fbi get team look cool would much shock hear murder realli driven point home instead kinda experienc itit slow slow worri hour didnt realiz go feel like irishman slow movi isnt bore movi bore slow bore kept wait get go never slow pace disadvantag movi made lose interest made much awar length kept think much longer go think kept shoot ran film
im diehard martin scorses fan deep appreci movi other dont quit reson particular film fell somewher middl meconsid extens threehour runtim pace held well never found bore though cant say thoroughli thrill either moment seem like convers lack signific impact narr movi truli hit stride final third tension escal significantlyth act across board outstand especi lead cast dicaprio de niro alway deliv great perform ive becom fan lili gladston visual set design also topnotchi believ import stori skill told dont strong urg watch im glad chanc see
first thing first absolut need ? hour long follow stori ambiti ernest leonardo dicaprio arriv osag home venal uncl king robert de niro encourag ingrati wealthi indigen popul end meet drive independ nononsens molli lili gladston start fall charismat charm fall love marri though love wife ernest prove rather fickl violent man love money behest outwardli benign rel start implement scheme ensur right oil well head move swiftli frequent brutal suitabl owner sudden spate accid kill prudent action fear local council alert author washington despatch team fbi agent led tenaci white jess plemon get bottom thing perhap king hous card might becom precari dicaprio effect play well man juggl intern demon conflict cleverli manipul onform slightli menac de niro gladston steal show though play role decent love shrewd savvi molli strongli start becom victim husband avaric exud sen desper plead dignifi struggl potent illustr far white man prepar go get keep money film beauti shot plausibl look help gener audienc true sen outwardli genteel civilis societi realli anyth write clearli interweav clandestin aspect plot nobl one perhap sacrilegi say though time realli drag felt could easili lost hour condens stori immers u quickli characteris realli suffer good film great film unlik scorses far better irishman im sure rush watch
